[4, 20, 25, 26, 31, 32] [ 12 ] -- [540, 872, 508, 118, 49, 56, 36, 10, 9, 0, 1, 0, 0, 0]
[9, 24, 27, 28, 30, 33] [ 8 ] -- [594, 912, 479, 83, 40, 48, 27, 9, 6, 0, 1, 0, 0, 0]
[3, 8, 15, 18, 19, 24] [ 10 ] -- [560, 903, 488, 110, 40, 49, 37, 6, 5, 0, 1, 0, 0, 0]
[5, 6, 8, 20, 29, 31] [ 5 ] -- [543, 896, 506, 107, 37, 62, 29, 11, 7, 0, 1, 0, 0, 0]
[1, 2, 4, 5, 19, 30] [ 13 ] -- [539, 910, 482, 122, 38, 53, 41, 9, 4, 0, 1, 0, 0, 0]
[6, 7, 14, 15, 18, 29] [ 10 ] -- [537, 927, 477, 116, 35, 54, 27, 10, 15, 0, 1, 0, 0, 0]
[1, 2, 4, 15, 21, 23] [ 11 ] -- [553, 887, 511, 88, 43, 69, 29, 13, 5, 0, 1, 0, 0, 0]
[7, 8, 15, 21, 22, 31] [ 7 ] -- [527, 931, 492, 100, 34, 64, 35, 10, 5, 0, 1, 0, 0, 0]
[3, 10, 13, 14, 17, 21] [ 11 ] -- [505, 940, 487, 110, 35, 67, 37, 10, 7, 0, 1, 0, 0, 0]
[1, 7, 12, 14, 21, 28] [ 2 ] -- [545, 909, 483, 118, 24, 62, 40, 14, 3, 0, 1, 0, 0, 0]
[2, 13, 21, 26, 32, 33] [ 10 ] -- [537, 932, 497, 93, 34, 60, 28, 8, 9, 0, 1, 0, 0, 0]
[7, 8, 10, 23, 29, 31] [ 14 ] -- [567, 880, 495, 99, 39, 63, 30, 15, 10, 0, 1, 0, 0, 0]
[9, 13, 20, 25, 26, 29] [ 1 ] -- [561, 886, 484, 115, 35, 55, 33, 16, 13, 0, 1, 0, 0, 0]
[2, 7, 14, 23, 24, 25] [ 4 ] -- [568, 907, 467, 122, 37, 47, 33, 11, 6, 0, 1, 0, 0, 0]
[8, 9, 14, 27, 32, 33] [ 1 ] -- [586, 851, 499, 114, 31, 59, 38, 12, 8, 0, 1, 0, 0, 0]
[1, 5, 9, 18, 26, 27] [ 14 ] -- [523, 905, 490, 132, 36, 62, 38, 6, 6, 0, 1, 0, 0, 0]
[2, 4, 5, 6, 7, 11] [ 5 ] -- [552, 917, 478, 106, 30, 61, 36, 10, 8, 0, 1, 0, 0, 0]
[8, 16, 21, 30, 32, 33] [ 2 ] -- [568, 898, 485, 110, 33, 60, 27, 8, 9, 0, 1, 0, 0, 0]
[4, 8, 18, 21, 29, 32] [ 15 ] -- [523, 923, 495, 111, 40, 58, 32, 9, 7, 0, 1, 0, 0, 0]
[3, 15, 20, 21, 24, 32] [ 6 ] -- [563, 896, 477, 109, 40, 65, 25, 18, 5, 0, 1, 0, 0, 0]
[15, 19, 21, 22, 23, 30] [ 4 ] -- [540, 956, 466, 102, 36, 49, 28, 11, 10, 0, 1, 0, 0, 0]
[4, 8, 14, 15, 21, 32] [ 15 ] -- [533, 897, 515, 107, 41, 59, 28, 9, 9, 0, 1, 0, 0, 0]
[1, 3, 18, 26, 29, 33] [ 5 ] -- [534, 911, 492, 120, 43, 58, 31, 6, 3, 0, 1, 0, 0, 0]
[1, 9, 16, 21, 27, 28] [ 12 ] -- [569, 857, 511, 103, 41, 61, 41, 8, 7, 0, 1, 0, 0, 0]
[4, 7, 13, 21, 27, 31] [ 8 ] -- [567, 896, 497, 110, 30, 54, 28, 7, 9, 0, 1, 0, 0, 0]
[4, 9, 10, 11, 24, 27] [ 13 ] -- [592, 879, 478, 109, 38, 60, 31, 4, 7, 0, 1, 0, 0, 0]
[9, 13, 16, 17, 20, 30] [ 10 ] -- [537, 906, 490, 126, 36, 64, 21, 8, 10, 0, 1, 0, 0, 0]
[4, 20, 26, 28, 32, 33] [ 16 ] -- [560, 911, 453, 121, 41, 55, 36, 10, 11, 0, 1, 0, 0, 0]
[12, 13, 18, 20, 22, 24] [ 9 ] -- [561, 871, 485, 117, 40, 54, 46, 13, 11, 0, 1, 0, 0, 0]
[3, 8, 10, 20, 25, 29] [ 16 ] -- [538, 907, 472, 125, 39, 64, 32, 13, 8, 0, 1, 0, 0, 0]
[13, 14, 15, 18, 22, 23] [ 16 ] -- [541, 874, 527, 106, 39, 62, 34, 7, 8, 0, 1, 0, 0, 0]
[14, 20, 26, 30, 31, 32] [ 2 ] -- [521, 909, 494, 138, 32, 53, 36, 7, 8, 0, 1, 0, 0, 0]
[6, 9, 10, 11, 26, 27] [ 2 ] -- [560, 884, 498, 117, 37, 63, 26, 10, 3, 0, 1, 0, 0, 0]
[8, 9, 14, 19, 20, 21] [ 4 ] -- [534, 918, 483, 127, 40, 48, 28, 13, 7, 0, 1, 0, 0, 0]
[10, 11, 16, 20, 27, 29] [ 8 ] -- [575, 860, 524, 106, 37, 53, 29, 12, 2, 0, 1, 0, 0, 0]
[2, 19, 20, 25, 30, 32] [ 2 ] -- [521, 916, 524, 100, 35, 52, 37, 8, 5, 0, 1, 0, 0, 0]
[5, 8, 16, 17, 19, 27] [ 14 ] -- [541, 897, 491, 115, 33, 66, 33, 12, 10, 0, 1, 0, 0, 0]
[3, 4, 6, 8, 20, 30] [ 6 ] -- [527, 910, 493, 122, 38, 56, 34, 11, 7, 0, 1, 0, 0, 0]
[9, 10, 11, 16, 22, 27] [ 15 ] -- [578, 869, 491, 111, 35, 61, 27, 12, 14, 0, 1, 0, 0, 0]
[3, 12, 13, 19, 27, 29] [ 3 ] -- [552, 907, 491, 103, 35, 59, 30, 15, 6, 0, 1, 0, 0, 0]
[2, 11, 12, 20, 21, 32] [ 13 ] -- [545, 899, 503, 109, 32, 66, 29, 6, 9, 0, 1, 0, 0, 0]
[7, 13, 19, 25, 26, 32] [ 8 ] -- [553, 870, 516, 124, 33, 55, 30, 14, 3, 0, 1, 0, 0, 0]
[6, 7, 8, 16, 17, 19] [ 5 ] -- [549, 874, 517, 107, 38, 49, 42, 16, 6, 0, 1, 0, 0, 0]
[7, 13, 18, 21, 23, 30] [ 12 ] -- [572, 844, 503, 118, 38, 71, 34, 11, 7, 0, 1, 0, 0, 0]
[2, 5, 12, 16, 26, 32] [ 10 ] -- [509, 924, 534, 88, 33, 65, 30, 12, 3, 0, 1, 0, 0, 0]
[9, 12, 20, 28, 29, 31] [ 6 ] -- [571, 920, 452, 109, 34, 57, 36, 11, 8, 0, 1, 0, 0, 0]
[4, 16, 21, 22, 25, 27] [ 15 ] -- [559, 897, 480, 115, 28, 63, 38, 10, 8, 0, 1, 0, 0, 0]
[9, 18, 24, 27, 32, 33] [ 4 ] -- [596, 894, 467, 108, 34, 53, 29, 10, 7, 0, 1, 0, 0, 0]
[3, 7, 16, 25, 26, 31] [ 11 ] -- [538, 913, 475, 115, 33, 66, 39, 11, 8, 0, 1, 0, 0, 0]
[9, 10, 14, 25, 31, 32] [ 4 ] -- [559, 903, 488, 117, 30, 51, 36, 8, 6, 0, 1, 0, 0, 0]
[2, 12, 19, 20, 21, 22] [ 4 ] -- [550, 896, 505, 116, 33, 47, 34, 8, 9, 0, 1, 0, 0, 0]
[1, 7, 12, 17, 29, 33] [ 9 ] -- [544, 879, 532, 86, 37, 75, 32, 6, 7, 0, 1, 0, 0, 0]
[1, 17, 22, 23, 31, 32] [ 1 ] -- [527, 901, 504, 124, 36, 57, 34, 6, 9, 0, 1, 0, 0, 0]
[2, 10, 11, 15, 28, 31] [ 5 ] -- [588, 889, 491, 90, 34, 65, 29, 5, 7, 0, 1, 0, 0, 0]
[1, 4, 16, 20, 22, 28] [ 16 ] -- [536, 889, 493, 128, 36, 71, 27, 9, 9, 0, 1, 0, 0, 0]
[7, 11, 19, 21, 25, 26] [ 8 ] -- [562, 884, 508, 114, 40, 51, 18, 9, 12, 0, 1, 0, 0, 0]
[8, 13, 22, 24, 27, 30] [ 3 ] -- [556, 893, 490, 116, 27, 64, 29, 13, 10, 0, 1, 0, 0, 0]
[7, 10, 21, 22, 24, 28] [ 11 ] -- [549, 914, 482, 96, 38, 64, 38, 11, 6, 0, 1, 0, 0, 0]
[6, 16, 22, 28, 30, 31] [ 1 ] -- [548, 911, 482, 112, 40, 58, 31, 9, 7, 0, 1, 0, 0, 0]
[2, 12, 13, 17, 28, 29] [ 9 ] -- [565, 875, 490, 105, 43, 64, 32, 12, 12, 0, 1, 0, 0, 0]
[1, 7, 23, 25, 28, 31] [ 1 ] -- [559, 889, 506, 103, 34, 66, 28, 5, 8, 0, 1, 0, 0, 0]
[11, 15, 24, 27, 29, 33] [ 16 ] -- [599, 903, 456, 90, 43, 65, 32, 7, 3, 0, 1, 0, 0, 0]
[9, 10, 12, 21, 26, 28] [ 14 ] -- [574, 885, 465, 119, 35, 76, 24, 13, 7, 0, 1, 0, 0, 0]
[15, 17, 22, 24, 30, 31] [ 14 ] -- [555, 904, 486, 107, 33, 71, 30, 4, 8, 0, 1, 0, 0, 0]
[6, 7, 8, 10, 22, 29] [ 16 ] -- [559, 850, 518, 117, 34, 60, 40, 11, 9, 0, 1, 0, 0, 0]
[9, 10, 12, 19, 25, 31] [ 6 ] -- [587, 907, 439, 120, 31, 61, 35, 10, 8, 0, 1, 0, 0, 0]
[7, 24, 25, 29, 30, 31] [ 12 ] -- [535, 937, 475, 94, 36, 85, 22, 7, 7, 0, 1, 0, 0, 0]
[2, 6, 10, 14, 16, 21] [ 5 ] -- [530, 913, 511, 101, 37, 61, 29, 8, 8, 0, 1, 0, 0, 0]
[3, 4, 12, 13, 25, 27] [ 11 ] -- [558, 884, 489, 115, 37, 58, 46, 6, 5, 0, 1, 0, 0, 0]
[1, 9, 12, 14, 23, 32] [ 15 ] -- [518, 924, 492, 117, 38, 64, 28, 10, 7, 0, 1, 0, 0, 0]
[3, 8, 11, 14, 27, 28] [ 5 ] -- [556, 886, 499, 108, 30, 62, 34, 14, 9, 0, 1, 0, 0, 0]
[3, 9, 10, 11, 22, 32] [ 5 ] -- [541, 914, 483, 117, 33, 56, 41, 8, 5, 0, 1, 0, 0, 0]
[10, 18, 19, 23, 28, 31] [ 14 ] -- [556, 918, 468, 102, 44, 69, 24, 12, 5, 0, 1, 0, 0, 0]
[15, 19, 21, 28, 30, 33] [ 6 ] -- [591, 925, 437, 96, 40, 60, 28, 14, 7, 0, 1, 0, 0, 0]
[1, 16, 25, 27, 29, 32] [ 14 ] -- [552, 873, 513, 112, 29, 59, 44, 6, 10, 0, 1, 0, 0, 0]
[2, 11, 14, 18, 23, 24] [ 3 ] -- [542, 935, 477, 104, 40, 60, 24, 10, 6, 0, 1, 0, 0, 0]
[5, 7, 9, 16, 20, 22] [ 12 ] -- [530, 876, 526, 97, 47, 61, 36, 19, 6, 0, 1, 0, 0, 0]
[1, 3, 10, 11, 13, 30] [ 4 ] -- [540, 904, 511, 109, 37, 52, 27, 11, 7, 0, 1, 0, 0, 0]
[8, 20, 21, 23, 27, 32] [ 4 ] -- [499, 964, 505, 97, 32, 55, 28, 10, 8, 0, 1, 0, 0, 0]
[5, 8, 15, 16, 24, 28] [ 1 ] -- [572, 884, 496, 102, 46, 65, 24, 8, 1, 0, 1, 0, 0, 0]
[3, 4, 9, 13, 21, 32] [ 13 ] -- [557, 886, 511, 99, 37, 47, 45, 9, 7, 0, 1, 0, 0, 0]
[2, 5, 10, 20, 21, 26] [ 6 ] -- [519, 922, 493, 114, 47, 56, 25, 15, 7, 0, 1, 0, 0, 0]
[1, 5, 6, 8, 19, 26] [ 11 ] -- [516, 907, 501, 121, 32, 65, 38, 7, 11, 0, 1, 0, 0, 0]
[5, 11, 22, 23, 28, 32] [ 12 ] -- [562, 883, 483, 110, 30, 75, 42, 10, 3, 0, 1, 0, 0, 0]
[7, 12, 19, 21, 31, 32] [ 1 ] -- [566, 878, 500, 108, 39, 53, 35, 10, 9, 0, 1, 0, 0, 0]
[5, 6, 21, 22, 27, 28] [ 13 ] -- [551, 896, 489, 117, 38, 60, 33, 9, 5, 0, 1, 0, 0, 0]
[8, 9, 16, 21, 26, 32] [ 13 ] -- [546, 882, 512, 110, 28, 67, 35, 12, 6, 0, 1, 0, 0, 0]
[5, 7, 9, 22, 24, 30] [ 8 ] -- [544, 908, 520, 100, 35, 50, 30, 5, 6, 0, 1, 0, 0, 0]
[1, 7, 10, 14, 20, 22] [ 12 ] -- [509, 888, 514, 122, 29, 72, 40, 15, 9, 0, 1, 0, 0, 0]
[2, 5, 9, 11, 18, 23] [ 4 ] -- [559, 911, 493, 105, 38, 57, 23, 7, 5, 0, 1, 0, 0, 0]
[3, 9, 17, 18, 20, 23] [ 12 ] -- [524, 917, 485, 116, 30, 79, 33, 6, 8, 0, 1, 0, 0, 0]
[1, 6, 17, 21, 31, 32] [ 1 ] -- [554, 881, 489, 130, 30, 64, 31, 8, 11, 0, 1, 0, 0, 0]
[1, 10, 13, 23, 25, 30] [ 2 ] -- [555, 882, 512, 106, 43, 49, 30, 14, 7, 0, 1, 0, 0, 0]
[1, 11, 16, 24, 25, 29] [ 14 ] -- [573, 890, 481, 104, 41, 52, 41, 8, 8, 0, 1, 0, 0, 0]
[4, 6, 10, 14, 16, 30] [ 1 ] -- [558, 878, 492, 122, 37, 63, 25, 12, 11, 0, 1, 0, 0, 0]
[11, 18, 19, 25, 26, 30] [ 15 ] -- [510, 959, 478, 103, 36, 62, 32, 11, 7, 0, 1, 0, 0, 0]
[2, 5, 11, 16, 25, 31] [ 7 ] -- [573, 888, 492, 104, 34, 64, 31, 3, 9, 0, 1, 0, 0, 0]
[10, 15, 21, 23, 28, 32] [ 15 ] -- [563, 917, 463, 106, 48, 55, 28, 12, 6, 0, 1, 0, 0, 0]
[4, 12, 24, 29, 30, 33] [ 3 ] -- [581, 950, 425, 103, 29, 71, 22, 9, 8, 0, 1, 0, 0, 0]
[2, 7, 16, 18, 21, 27] [ 14 ] -- [531, 919, 501, 93, 34, 60, 34, 12, 14, 0, 1, 0, 0, 0]
[6, 8, 10, 12, 16, 26] [ 6 ] -- [526, 904, 514, 111, 37, 65, 27, 8, 6, 0, 1, 0, 0, 0]
[4, 13, 19, 22, 23, 33] [ 7 ] -- [572, 904, 471, 102, 39, 63, 30, 11, 6, 0, 1, 0, 0, 0]
[4, 16, 17, 19, 31, 32] [ 6 ] -- [546, 901, 500, 109, 36, 56, 40, 7, 3, 0, 1, 0, 0, 0]
[1, 5, 9, 18, 26, 28] [ 12 ] -- [533, 891, 511, 102, 39, 62, 39, 11, 10, 0, 1, 0, 0, 0]
[1, 4, 16, 19, 24, 32] [ 15 ] -- [560, 880, 507, 106, 32, 64, 34, 8, 7, 0, 1, 0, 0, 0]
[10, 12, 14, 17, 25, 26] [ 3 ] -- [526, 898, 514, 123, 35, 61, 27, 7, 7, 0, 1, 0, 0, 0]
[6, 7, 15, 25, 26, 29] [ 7 ] -- [558, 902, 482, 104, 31, 60, 34, 14, 13, 0, 1, 0, 0, 0]
[4, 12, 13, 16, 28, 32] [ 3 ] -- [553, 904, 504, 99, 34, 58, 30, 8, 8, 0, 1, 0, 0, 0]
[4, 13, 17, 21, 26, 32] [ 15 ] -- [507, 934, 483, 127, 43, 62, 26, 10, 6, 0, 1, 0, 0, 0]
[3, 15, 18, 25, 26, 31] [ 13 ] -- [545, 923, 474, 115, 27, 67, 34, 5, 8, 0, 1, 0, 0, 0]
[3, 12, 13, 28, 32, 33] [ 16 ] -- [578, 875, 500, 92, 44, 58, 31, 10, 10, 0, 1, 0, 0, 0]
[7, 9, 17, 19, 25, 26] [ 16 ] -- [543, 893, 485, 123, 38, 61, 36, 11, 8, 0, 1, 0, 0, 0]
[16, 21, 22, 25, 26, 29] [ 11 ] -- [554, 864, 508, 115, 39, 63, 38, 11, 6, 0, 1, 0, 0, 0]
[5, 11, 17, 19, 30, 32] [ 1 ] -- [543, 897, 510, 100, 30, 66, 31, 12, 9, 0, 1, 0, 0, 0]
[1, 4, 8, 10, 11, 31] [ 2 ] -- [561, 878, 526, 89, 34, 57, 31, 15, 7, 0, 1, 0, 0, 0]
[7, 9, 10, 17, 19, 24] [ 11 ] -- [581, 871, 479, 113, 35, 62, 39, 8, 10, 0, 1, 0, 0, 0]
[3, 18, 20, 23, 24, 25] [ 13 ] -- [566, 884, 488, 112, 39, 63, 27, 12, 7, 0, 1, 0, 0, 0]
[3, 4, 5, 10, 24, 29] [ 5 ] -- [575, 891, 485, 102, 36, 59, 36, 10, 4, 0, 1, 0, 0, 0]
[5, 12, 20, 23, 30, 31] [ 11 ] -- [551, 902, 485, 106, 37, 63, 39, 8, 7, 0, 1, 0, 0, 0]
[10, 13, 18, 19, 21, 23] [ 9 ] -- [559, 870, 506, 103, 48, 65, 29, 9, 9, 0, 1, 0, 0, 0]
[4, 10, 23, 24, 25, 31] [ 1 ] -- [589, 885, 482, 96, 50, 50, 30, 10, 6, 0, 1, 0, 0, 0]
[8, 15, 19, 21, 25, 32] [ 11 ] -- [548, 894, 490, 109, 39, 72, 31, 11, 4, 0, 1, 0, 0, 0]
[6, 9, 23, 27, 30, 32] [ 7 ] -- [526, 918, 521, 87, 36, 62, 36, 8, 4, 0, 1, 0, 0, 0]
[3, 14, 28, 29, 31, 33] [ 6 ] -- [573, 916, 476, 90, 30, 66, 29, 8, 10, 0, 1, 0, 0, 0]
[3, 19, 23, 25, 27, 31] [ 2 ] -- [566, 893, 492, 113, 44, 50, 29, 5, 6, 0, 1, 0, 0, 0]
[2, 6, 14, 18, 23, 30] [ 7 ] -- [571, 857, 496, 123, 27, 69, 34, 13, 8, 0, 1, 0, 0, 0]
[1, 6, 8, 10, 12, 29] [ 2 ] -- [560, 873, 504, 123, 34, 54, 33, 9, 8, 0, 1, 0, 0, 0]
[8, 14, 16, 22, 27, 31] [ 14 ] -- [543, 896, 482, 118, 30, 63, 34, 17, 15, 0, 1, 0, 0, 0]
[7, 8, 12, 24, 30, 32] [ 6 ] -- [531, 922, 501, 92, 33, 63, 31, 17, 8, 0, 1, 0, 0, 0]
[1, 2, 6, 13, 27, 30] [ 9 ] -- [533, 874, 520, 108, 44, 63, 35, 12, 9, 0, 1, 0, 0, 0]
[12, 13, 16, 17, 23, 31] [ 15 ] -- [556, 891, 507, 95, 38, 66, 31, 12, 2, 0, 1, 0, 0, 0]
[4, 6, 9, 18, 21, 27] [ 12 ] -- [529, 910, 511, 95, 35, 77, 34, 3, 4, 0, 1, 0, 0, 0]
[13, 14, 18, 19, 23, 24] [ 5 ] -- [541, 909, 521, 80, 42, 51, 31, 12, 11, 0, 1, 0, 0, 0]
[4, 6, 9, 14, 27, 32] [ 14 ] -- [526, 905, 511, 109, 34, 63, 38, 5, 7, 0, 1, 0, 0, 0]
[2, 8, 9, 23, 28, 31] [ 15 ] -- [556, 898, 506, 93, 47, 63, 24, 8, 3, 0, 1, 0, 0, 0]
[2, 11, 13, 20, 31, 32] [ 9 ] -- [531, 913, 485, 107, 43, 65, 36, 11, 7, 0, 1, 0, 0, 0]
[9, 12, 14, 16, 19, 24] [ 12 ] -- [568, 870, 495, 110, 43, 65, 39, 5, 3, 0, 1, 0, 0, 0]
[20, 26, 27, 28, 29, 32] [ 14 ] -- [559, 833, 542, 115, 36, 65, 33, 7, 8, 0, 1, 0, 0, 0]
[3, 11, 19, 20, 26, 28] [ 8 ] -- [551, 913, 473, 125, 35, 57, 26, 15, 3, 0, 1, 0, 0, 0]
[3, 12, 16, 26, 31, 33] [ 8 ] -- [543, 952, 484, 87, 33, 60, 25, 11, 3, 0, 1, 0, 0, 0]
[2, 12, 16, 17, 23, 32] [ 12 ] -- [548, 881, 503, 104, 38, 73, 28, 12, 11, 0, 1, 0, 0, 0]
[1, 13, 16, 25, 29, 33] [ 13 ] -- [554, 922, 474, 105, 38, 63, 29, 7, 6, 0, 1, 0, 0, 0]
[11, 15, 19, 20, 23, 33] [ 3 ] -- [590, 902, 479, 85, 37, 63, 25, 12, 5, 0, 1, 0, 0, 0]
[1, 4, 15, 24, 27, 29] [ 3 ] -- [559, 937, 463, 99, 33, 46, 44, 10, 7, 0, 1, 0, 0, 0]
[5, 6, 13, 19, 20, 32] [ 14 ] -- [524, 901, 505, 113, 46, 56, 35, 13, 5, 0, 1, 0, 0, 0]
[7, 10, 11, 12, 15, 28] [ 1 ] -- [552, 943, 460, 98, 41, 54, 36, 9, 5, 0, 1, 0, 0, 0]
[3, 5, 15, 18, 23, 28] [ 9 ] -- [552, 923, 439, 121, 50, 68, 26, 12, 7, 0, 1, 0, 0, 0]
[4, 5, 6, 11, 16, 33] [ 5 ] -- [595, 891, 474, 92, 35, 56, 38, 11, 6, 0, 1, 0, 0, 0]
[2, 13, 26, 28, 32, 33] [ 14 ] -- [548, 909, 482, 111, 47, 60, 28, 6, 7, 0, 1, 0, 0, 0]
[12, 15, 21, 24, 31, 33] [ 9 ] -- [605, 912, 426, 97, 43, 66, 37, 7, 5, 0, 1, 0, 0, 0]
[4, 5, 15, 17, 28, 31] [ 6 ] -- [573, 886, 495, 101, 44, 58, 27, 8, 6, 0, 1, 0, 0, 0]
[2, 9, 17, 19, 30, 31] [ 12 ] -- [546, 920, 460, 111, 38, 65, 41, 11, 6, 0, 1, 0, 0, 0]
[1, 3, 11, 17, 24, 28] [ 3 ] -- [565, 892, 494, 107, 31, 63, 34, 10, 2, 0, 1, 0, 0, 0]
[3, 5, 14, 15, 21, 29] [ 12 ] -- [553, 882, 493, 112, 40, 70, 33, 8, 7, 0, 1, 0, 0, 0]
[1, 9, 19, 23, 30, 32] [ 4 ] -- [537, 910, 514, 105, 32, 57, 31, 9, 3, 0, 1, 0, 0, 0]
[9, 11, 13, 14, 21, 25] [ 1 ] -- [588, 848, 512, 108, 27, 65, 35, 6, 9, 0, 1, 0, 0, 0]
[13, 15, 16, 26, 30, 31] [ 13 ] -- [550, 909, 495, 102, 26, 71, 30, 6, 9, 0, 1, 0, 0, 0]
[3, 9, 25, 29, 31, 33] [ 10 ] -- [588, 906, 466, 100, 39, 59, 30, 7, 3, 0, 1, 0, 0, 0]
[6, 9, 16, 18, 19, 22] [ 1 ] -- [539, 888, 528, 101, 34, 63, 35, 6, 4, 0, 1, 0, 0, 0]
[3, 14, 18, 21, 25, 27] [ 16 ] -- [537, 880, 512, 117, 45, 56, 33, 9, 9, 0, 1, 0, 0, 0]
[2, 11, 24, 25, 31, 32] [ 11 ] -- [583, 859, 511, 89, 40, 71, 28, 10, 7, 0, 1, 0, 0, 0]
[2, 6, 10, 15, 16, 21] [ 15 ] -- [561, 899, 500, 94, 38, 58, 34, 7, 7, 0, 1, 0, 0, 0]
[8, 18, 19, 25, 28, 29] [ 6 ] -- [561, 912, 471, 107, 32, 54, 37, 12, 12, 0, 1, 0, 0, 0]
[4, 8, 20, 21, 22, 26] [ 2 ] -- [529, 871, 543, 120, 37, 52, 32, 6, 8, 0, 1, 0, 0, 0]
[5, 10, 13, 17, 23, 25] [ 4 ] -- [547, 935, 472, 111, 30, 59, 21, 10, 13, 0, 1, 0, 0, 0]
[7, 15, 22, 23, 28, 33] [ 8 ] -- [580, 915, 482, 92, 35, 55, 23, 8, 8, 0, 1, 0, 0, 0]
[16, 17, 20, 24, 25, 33] [ 13 ] -- [561, 913, 488, 90, 37, 68, 27, 10, 4, 0, 1, 0, 0, 0]
[1, 8, 11, 15, 22, 33] [ 1 ] -- [558, 912, 476, 104, 39, 55, 36, 12, 6, 0, 1, 0, 0, 0]
[1, 6, 11, 15, 17, 18] [ 9 ] -- [539, 890, 487, 121, 52, 56, 36, 10, 7, 0, 1, 0, 0, 0]
[4, 7, 10, 17, 20, 32] [ 5 ] -- [509, 914, 524, 107, 39, 56, 31, 9, 9, 0, 1, 0, 0, 0]
[6, 8, 14, 25, 27, 28] [ 12 ] -- [542, 891, 492, 105, 45, 56, 38, 18, 11, 0, 1, 0, 0, 0]
[4, 6, 24, 26, 27, 29] [ 7 ] -- [541, 930, 469, 109, 39, 60, 35, 11, 4, 0, 1, 0, 0, 0]
[4, 18, 24, 26, 29, 31] [ 6 ] -- [552, 921, 483, 99, 42, 47, 35, 8, 11, 0, 1, 0, 0, 0]
[17, 23, 26, 30, 32, 33] [ 11 ] -- [543, 905, 479, 114, 46, 63, 30, 11, 7, 0, 1, 0, 0, 0]
[1, 18, 19, 22, 27, 33] [ 4 ] -- [537, 923, 513, 89, 36, 45, 31, 13, 11, 0, 1, 0, 0, 0]
[2, 3, 7, 16, 18, 29] [ 14 ] -- [555, 874, 504, 114, 37, 58, 38, 9, 9, 0, 1, 0, 0, 0]
[9, 20, 23, 24, 26, 33] [ 14 ] -- [586, 893, 447, 118, 53, 54, 29, 12, 6, 0, 1, 0, 0, 0]
[5, 10, 19, 21, 27, 33] [ 11 ] -- [589, 889, 463, 100, 42, 54, 39, 11, 11, 0, 1, 0, 0, 0]
[1, 2, 11, 14, 18, 29] [ 15 ] -- [534, 915, 493, 103, 32, 53, 40, 16, 12, 0, 1, 0, 0, 0]
[5, 6, 8, 14, 25, 29] [ 2 ] -- [564, 861, 508, 127, 32, 60, 30, 9, 7, 0, 1, 0, 0, 0]
[4, 7, 14, 23, 26, 28] [ 1 ] -- [549, 902, 487, 110, 28, 63, 36, 14, 9, 0, 1, 0, 0, 0]
[5, 8, 12, 17, 18, 23] [ 11 ] -- [514, 920, 510, 100, 43, 59, 38, 8, 6, 0, 1, 0, 0, 0]
[4, 6, 12, 26, 27, 32] [ 5 ] -- [521, 924, 494, 115, 41, 49, 36, 9, 9, 0, 1, 0, 0, 0]
[4, 11, 12, 15, 17, 18] [ 5 ] -- [574, 888, 492, 97, 37, 47, 41, 12, 10, 0, 1, 0, 0, 0]
[1, 5, 15, 16, 19, 28] [ 16 ] -- [558, 902, 482, 98, 37, 67, 32, 15, 7, 0, 1, 0, 0, 0]
[7, 9, 16, 26, 28, 32] [ 9 ] -- [536, 884, 505, 111, 45, 68, 32, 11, 6, 0, 1, 0, 0, 0]
[3, 6, 21, 24, 25, 26] [ 8 ] -- [574, 879, 506, 108, 34, 52, 27, 10, 8, 0, 1, 0, 0, 0]
[9, 12, 17, 24, 25, 31] [ 1 ] -- [570, 932, 437, 111, 35, 61, 36, 12, 4, 0, 1, 0, 0, 0]
[8, 10, 17, 20, 23, 33] [ 2 ] -- [533, 958, 474, 98, 26, 62, 33, 6, 8, 0, 1, 0, 0, 0]
[5, 8, 11, 12, 24, 32] [ 11 ] -- [550, 894, 504, 96, 39, 68, 30, 8, 9, 0, 1, 0, 0, 0]
[9, 12, 13, 14, 15, 18] [ 6 ] -- [559, 885, 503, 104, 37, 57, 34, 12, 7, 0, 1, 0, 0, 0]
[7, 10, 17, 18, 23, 25] [ 14 ] -- [566, 870, 487, 126, 27, 71, 38, 7, 6, 0, 1, 0, 0, 0]
[1, 3, 20, 21, 23, 33] [ 5 ] -- [553, 921, 472, 109, 34, 62, 31, 8, 8, 0, 1, 0, 0, 0]
[7, 9, 12, 17, 25, 27] [ 14 ] -- [549, 898, 495, 100, 32, 61, 43, 14, 6, 0, 1, 0, 0, 0]
[2, 5, 12, 15, 22, 28] [ 16 ] -- [578, 864, 502, 98, 37, 60, 41, 13, 5, 0, 1, 0, 0, 0]
[1, 5, 9, 20, 30, 33] [ 10 ] -- [552, 896, 510, 100, 39, 61, 23, 9, 8, 0, 1, 0, 0, 0]
[1, 3, 6, 7, 9, 16] [ 1 ] -- [523, 921, 498, 110, 37, 56, 37, 10, 6, 0, 1, 0, 0, 0]
[9, 10, 21, 22, 23, 29] [ 8 ] -- [592, 866, 508, 100, 31, 47, 33, 11, 10, 0, 1, 0, 0, 0]
[1, 10, 14, 20, 31, 33] [ 7 ] -- [530, 918, 502, 104, 40, 60, 35, 6, 3, 0, 1, 0, 0, 0]
[8, 11, 12, 21, 31, 33] [ 13 ] -- [613, 879, 457, 106, 27, 64, 37, 7, 8, 0, 1, 0, 0, 0]
